subjectCode,courseNumber,courseTitle,term,number,deeperUnderstanding,interest,tech,grades,recommend,college,subject
CPSY,4343,Cognitive Developm,Fall 2015,52,4.02,3.77,3.2,3.69,3.1,CLA,Child Psychology
CPSY,4345,Lang Dev & Commun,Spr 2015,36,5.33,4.89,5.14,5.06,5.11,CLA,Child Psychology
CPSY,4345,Lang Dev & Commun,Fall 2015,38,4.61,4.08,4.45,3.68,3.65,CLA,Child Psychology
CPSY,4993,Directed Experiences in ECE,Spr 2015,21,5.81,5.67,5.57,5.81,5.81,CLA,Child Psychology
CPSY,4993,Directed Experiences in ECE,Fall 2015,19,5.58,5.74,5.74,5.72,5.68,CLA,Child Psychology
CPSY,4996,Field Study-Child Psychology,Spr 2015,11,5.7,5.6,5.67,5.82,5.8,CLA,Child Psychology
CPSY,4996,Field Study-Child Psychology,Fall 2015,14,5.21,5.5,5.36,5.64,5.71,CLA,Child Psychology
CPSY,5251,Social/Phil Found Early Ch Ed,Fall 2015,36,5.78,5.75,5.72,5.83,5.89,CLA,Child Psychology
CPSY,5253,Cognitive/Lang Learning in ECE,Fall 2015,32,5.45,5.41,5.38,5.5,5.32,CLA,Child Psychology
CPSY,5254,Creative/Motor Learning in EC,Spr 2015,33,4.79,4.47,4.87,3.94,4.3,CLA,Child Psychology
CPSY,5281,Student Teaching in ECE,Fall 2015,16,5.67,5.73,5.67,5.33,5.73,CLA,Child Psychology
CPSY,5301,Advanced Developmental Psych,Sum 2015,4,5.25,4.25,5.25,5.25,5,CLA,Child Psychology
CPSY,8301,Dev Psych: Cognitive Processes,Fall 2015,22,5.45,5,5.23,4,5.27,CLA,Child Psychology
CPSY,8302,Dev Psych-Soc & Emotional Proc,Spr 2015,22,5.27,5.18,5.45,5.18,5.4,CLA,Child Psychology
CPSY,8311,Landmark Issues in Ch Dev,Fall 2015,8,5.5,5.13,5.33,5.38,4.88,CLA,Child Psychology
CPSY,8360,Special Topics: Dev Psych,Fall 2015,22,5.45,5.41,5.35,5.71,5.67,CLA,Child Psychology
CPSY,3308W,Intr: Res Meth-CPsy,Spr 2015,93,5,4.33,4.92,4.8,4.45,CLA,Child Psychology
CPSY,3308W,Intr: Res Meth-CPsy,Sum 2015,5,6,5.6,6,6,6,CLA,Child Psychology
CPSY,3308W,Intr: Res Meth-CPsy,Fall 2015,43,5.14,4.6,5.46,5.37,4.9,CLA,Child Psychology
CPSY,3360H,CPsy Hon Sem,Fall 2015,6,4.5,4.67,4,4,4.67,CLA,Child Psychology
CPSY,4313W,Disabilities and Development,Spr 2015,23,5.74,5.7,5.35,5.52,5.39,CLA,Child Psychology
CPSY,4334W,"Children, Youth in Society",Spr 2015,11,4.09,4.27,4.27,4.36,4.2,CLA,Child Psychology
CPSY,4347W,Senior Project,Spr 2015,34,4.29,4.29,4.63,5,4.62,CLA,Child Psychology
CPSY,4347W,Senior Project,Fall 2015,32,4.25,3.63,4.06,4.38,4.33,CLA,Child Psychology
CPSY,5252W,Soc/Emotional Learning in ECE,Spr 2015,35,5.77,5.8,5.71,5.66,5.8,CLA,Child Psychology
CSCI,1001,Overview of Computer Science,Spr 2015,77,5.39,5.12,5.24,4.57,4.88,CSE,Computer Science
CSCI,1103,Intro to Java,Fall 2015,60,4.67,4.31,4.55,4.48,4.16,CSE,Computer Science
CSCI,1113,Intro to C/C++,Spr 2015,284,5.42,4.92,5.01,4.89,4.9,CSE,Computer Science
CSCI,1113,Intro to C/C++,Fall 2015,231,5.26,4.78,4.98,4.83,4.69,CSE,Computer Science
CSCI,1133,Intro to Programming Concepts,Spr 2015,171,5.65,5.47,5.49,5.35,5.44,CSE,Computer Science
CSCI,1133,Intro to Programming Concepts,Fall 2015,196,5.51,5.29,5.26,5.12,5.31,CSE,Computer Science
CSCI,1913,Intro to Algs. & Program Dev.,Spr 2015,121,5.55,5.31,4.99,5.27,5.59,CSE,Computer Science
CSCI,1913,Intro to Algs. & Program Dev.,Fall 2015,166,5.45,5.44,5.27,5.23,5.42,CSE,Computer Science
CSCI,1933,Intro Algs & Data Str.,Spr 2015,148,5.36,5.02,5.16,4.64,5.01,CSE,Computer Science
CSCI,1933,Intro Algs & Data Str.,Fall 2015,135,5.5,5.33,5.23,5.24,5.38,CSE,Computer Science
CSCI,2011,Disc. Structures,Spr 2015,236,5.15,4.88,5.1,5.27,5.17,CSE,Computer Science
CSCI,2011,Disc. Structures,Fall 2015,422,5.34,4.99,4.99,5.3,5.1,CSE,Computer Science
CSCI,2021,Mach Arch and Org,Spr 2015,106,5.04,4.29,4.71,4.62,4.12,CSE,Computer Science
CSCI,2021,Mach Arch and Org,Fall 2015,248,4.88,4.42,4.53,4.33,4.18,CSE,Computer Science
CSCI,2033,Elem Comput Linear Algebra,Spr 2015,103,4.68,3.8,4.01,4.9,4.13,CSE,Computer Science
CSCI,2033,Elem Comput Linear Algebra,Fall 2015,141,5.26,4.72,4.98,5.36,5.2,CSE,Computer Science
CSCI,2041,Adv. Programming Principles,Spr 2015,112,5.13,4.54,4.9,4.33,4.42,CSE,Computer Science
CSCI,2041,Adv. Programming Principles,Fall 2015,153,4.73,4.11,4.62,3.86,3.62,CSE,Computer Science
CSCI,3003,Intro to Computing in Biology,Fall 2015,17,5.59,5.53,5.67,5.47,5.71,CSE,Computer Science
CSCI,4011,Form Lang & Autom.,Spr 2015,120,5.55,5.26,5.22,5.65,5.49,CSE,Computer Science
CSCI,4011,Form Lang & Autom.,Fall 2015,42,5.26,4.71,4.92,4.79,4.48,CSE,Computer Science
CSCI,4041,Algs. & Data Str.,Spr 2015,84,5.17,4.85,5.12,4.61,5.08,CSE,Computer Science
CSCI,4041,Algs. & Data Str.,Fall 2015,187,5.24,4.82,4.96,5.08,5.07,CSE,Computer Science
CSCI,4061,Intro Oper Sys,Spr 2015,60,5.42,5.09,5.44,5.57,5.19,CSE,Computer Science
CSCI,4061,Intro Oper Sys,Fall 2015,139,5.47,5.18,5.13,5.36,5.33,CSE,Computer Science
CSCI,4131,Internet Programming,Spr 2015,78,5.26,5.12,5.05,5.24,5.14,CSE,Computer Science
CSCI,4131,Internet Programming,Fall 2015,57,5.24,4.88,4.76,5.04,4.84,CSE,Computer Science
CSCI,4203,Comp. Architecture,Fall 2015,41,4.51,3.61,3.78,2.66,2.94,CSE,Computer Science
CSCI,4211,Intro to Computer Networks,Spr 2015,16,5.38,5.19,5.31,5.63,5.44,CSE,Computer Science
CSCI,4211,Intro to Computer Networks,Fall 2015,63,5.46,5.02,5.3,5.3,5.13,CSE,Computer Science
CSCI,4611,Programming Graphics and Games,Spr 2015,32,5.16,4.78,4.68,4.5,4.66,CSE,Computer Science
CSCI,4707,Practice of DB Systems,Spr 2015,133,5.18,4.89,5.1,4.73,4.92,CSE,Computer Science
CSCI,4707,Practice of DB Systems,Fall 2015,143,5.26,5,4.99,4.95,4.99,CSE,Computer Science
CSCI,4921,Hist of Computing,Fall 2015,15,5.6,5.4,5.27,5.27,5.47,CSE,Computer Science
CSCI,5103,Oper. Systems,Spr 2015,57,5.11,5.02,4.84,4.35,5.12,CSE,Computer Science
CSCI,5103,Oper. Systems,Fall 2015,41,5.7,5.5,5.53,5.53,5.62,CSE,Computer Science
CSCI,5105,Intro to Distributed Systems,Spr 2015,24,5.67,5.46,4.91,4.96,5.09,CSE,Computer Science
CSCI,5106,Prog. Languages,Fall 2015,83,5.65,5.22,5.37,5.22,5.34,CSE,Computer Science
CSCI,5115,User Interface Dsgn,Fall 2015,57,5.31,4.91,5.2,4.98,5.19,CSE,Computer Science
CSCI,5117,Developing the Interactive Web,Spr 2015,56,5.27,5.36,5.13,5.04,5.37,CSE,Computer Science
CSCI,5125,Collab & Soc Computing,Spr 2015,27,5.31,5,5,3.96,5.24,CSE,Computer Science
CSCI,5161,Intro Compilers,Spr 2015,12,5.83,5.33,5.5,5,5.25,CSE,Computer Science
CSCI,5211,"Data Comm, Networks",Fall 2015,24,5.48,5.35,5.32,5.35,5.17,CSE,Computer Science
CSCI,5221,Foundations of Adv Networking,Spr 2015,32,5.66,5.47,5.03,5.44,5.22,CSE,Computer Science
CSCI,5231,Wireless and Sensor Networks,Fall 2015,17,5.53,5.47,5.41,5.29,5.53,CSE,Computer Science
CSCI,5271,Intro to Computer Security,Fall 2015,29,5.17,4.93,5.32,5.38,4.79,CSE,Computer Science
CSCI,5302,Analysis Num Algs,Spr 2015,54,5.63,5.43,5.31,5.59,5.52,CSE,Computer Science
CSCI,5304,Matrix Theory,Fall 2015,50,5.4,4.91,5.31,5.32,5.07,CSE,Computer Science
CSCI,5403,Comp complexity,Fall 2015,7,5.43,5,5,5,4.86,CSE,Computer Science
CSCI,5421,Adv. Algs. & Data,Spr 2015,86,5.49,5.28,5.26,5.25,5.37,CSE,Computer Science
CSCI,5421,Adv. Algs. & Data,Fall 2015,47,5.7,5.38,5.43,5.55,5.51,CSE,Computer Science
CSCI,5451,Intro Parall Comput,Spr 2015,25,5.74,5.79,5.74,5.53,5.58,CSE,Computer Science
CSCI,5461,"Fun. Gen., Sys. Bio, & Bioinf.",Spr 2015,57,5.37,5.26,5.47,5.26,5.38,CSE,Computer Science
CSCI,5471,Modern Cryptography,Spr 2015,27,5.25,5.17,5.08,5.25,4.21,CSE,Computer Science
CSCI,5481,Computational Techs. Genomics,Fall 2015,15,5.4,5.2,5.2,5.47,5.53,CSE,Computer Science
CSCI,5511,Artific Intellig I,Fall 2015,41,5.55,5.45,5.33,5.55,5.46,CSE,Computer Science
CSCI,5512,Artif Intelligence II,Spr 2015,53,5.42,5.48,5.16,5.23,5.46,CSE,Computer Science
CSCI,5521,Intro to Machine Learning,Spr 2015,42,5.43,5.33,5.39,5.13,5.05,CSE,Computer Science
CSCI,5521,Intro to Machine Learning,Fall 2015,49,5.02,4.98,4.6,4.14,4.52,CSE,Computer Science
CSCI,5523,Introduction to Data Mining,Fall 2015,60,5.37,5,5.11,4.45,4.87,CSE,Computer Science
CSCI,5525,Machine Learning,Fall 2015,36,5.26,5.23,5.14,5.06,5.13,CSE,Computer Science
CSCI,5551,Robotics,Fall 2015,25,4.92,4.78,4.79,5.25,4.87,CSE,Computer Science
CSCI,5561,Computer Vision,Spr 2015,48,5.07,4.91,4.5,4.19,4.29,CSE,Computer Science
CSCI,5607,Computer Graphics 1,Fall 2015,33,5.63,5.47,5.22,5.38,5.44,CSE,Computer Science
CSCI,5611,Animation & Planning in Games,Fall 2015,41,5.76,5.68,5.75,5.63,5.88,CSE,Computer Science
CSCI,5619,VR and 3D Interaction,Spr 2015,28,4.89,5,4.81,4.07,4.69,CSE,Computer Science
CSCI,5707,Principles of DB Systems,Fall 2015,50,5.34,5.15,5.38,5.32,5.29,CSE,Computer Science
CSCI,5708,Database Mgmt Sys,Spr 2015,47,5.56,5.56,5.56,5.71,5.61,CSE,Computer Science
CSCI,5715,Spatial Computing,Fall 2015,48,5.21,4.87,5.09,4.83,5.04,CSE,Computer Science
CSCI,5801,Software Eng. I,Spr 2015,60,4.62,4.05,5.48,5.12,4.7,CSE,Computer Science
CSCI,5801,Software Eng. I,Fall 2015,49,5.21,4.71,5.18,5.06,4.96,CSE,Computer Science
CSCI,5802,Software Engr II,Spr 2015,20,4.9,4.3,4.63,5.2,4.21,CSE,Computer Science
CSCI,5980,Spec topics in CSci,Spr 2015,32,5.59,5.66,5.72,5.66,5.66,CSE,Computer Science
CSCI,5980,Spec topics in CSci,Fall 2015,83,5.61,5.62,5.71,5.62,5.58,CSE,Computer Science
CSCI,8001,"Intro to Research in CS, I",Fall 2015,22,5.48,5.29,5.52,5.57,5.26,CSE,Computer Science
CSCI,8115,HCI & UI Technology,Fall 2015,17,5.71,5.76,5.65,5.35,5.82,CSE,Computer Science
CSCI,8205,Parallel Comp Org.,Spr 2015,8,5.25,4.75,4.86,4.86,5,CSE,Computer Science
CSCI,8363,Lin Alg in Data Exploration,Fall 2015,9,5.22,5.56,5.56,5.56,5.44,CSE,Computer Science
CSCI,8442,Comp. Geometry,Spr 2015,7,5.29,4.86,5,5.71,5.5,CSE,Computer Science
CSCI,8551,Intell. Agents,Fall 2015,16,5.5,5.56,5.44,5.69,5.8,CSE,Computer Science
CSCI,8735,Advanced Database Systems,Fall 2015,24,5.35,4.91,4.83,4.7,4.52,CSE,Computer Science
CSCI,8970,CSci colloquium,Spr 2015,1,5,5,5,4,5,CSE,Computer Science
CSCI,8980,Spec Adv Topics CS,Spr 2015,59,5.66,5.71,5.8,5.69,5.77,CSE,Computer Science
CSCI,8980,Spec Adv Topics CS,Fall 2015,38,5.57,5.68,5.41,5.54,5.69,CSE,Computer Science
CSCI,1133H,Honors Intro to Progr Concepts,Fall 2015,26,5.77,5.54,5.54,5.12,5.73,CSE,Computer Science
CSCI,2011H,Honors Discrete Structures,Spr 2015,45,5.51,5.13,5.52,5.49,5.33,CSE,Computer Science
CSCI,3081W,Program Design & Development,Spr 2015,174,5.12,4.87,5.04,4.52,4.87,CSE,Computer Science
CSCI,3081W,Program Design & Development,Fall 2015,195,4.96,4.64,4.93,4.87,4.69,CSE,Computer Science
CSCI,3921W,Issues in Computing,Fall 2015,26,5.31,5.19,5.24,5.15,5.27,CSE,Computer Science
CSCI,4041H,Algs. & Data Str.,Fall 2015,17,5.24,4.71,4.76,4.76,4.82,CSE,Computer Science
CSCI,4511W,Intro: Artificial Intelligence,Spr 2015,93,5.6,5.36,5.24,5.7,5.53,CSE,Computer Science
CSCI,4511W,Intro: Artificial Intelligence,Fall 2015,59,4.86,4.64,4.53,4.54,4.65,CSE,Computer Science
CSCL,1001,Intro to Cultural Studies,Spr 2015,134,5.5,5.48,5.55,5.13,5.56,CLA,Cultural Studies and Comparative Literature
CSCL,1001,Intro to Cultural Studies,Fall 2015,112,5.35,5.28,5.34,5.51,5.49,CLA,Cultural Studies and Comparative Literature
CSCL,1101,Literature,Spr 2015,115,4.61,4.14,4.82,4.84,4.55,CLA,Cultural Studies and Comparative Literature
CSCL,1101,Literature,Fall 2015,144,4.64,4.06,4.33,4.95,4.48,CLA,Cultural Studies and Comparative Literature
CSCL,3005,Seminar in Critical Thought,Fall 2015,13,4.69,4.62,3.17,3.77,4.5,CLA,Cultural Studies and Comparative Literature
CSCL,3115,Cinema and Ideology,Sum 2015,14,4.85,4.69,4.92,4.08,4.5,CLA,Cultural Studies and Comparative Literature
CSCL,3115,Cinema and Ideology,Fall 2015,32,5.63,5.47,5.62,5.53,5.6,CLA,Cultural Studies and Comparative Literature
CSCL,3120,Poetry as Cult Crit,Spr 2015,9,4.78,4.44,4.75,5.22,4.44,CLA,Cultural Studies and Comparative Literature
CSCL,3172,Music as Discourse,Spr 2015,41,5.39,5.05,5.1,5.24,5.4,CLA,Cultural Studies and Comparative Literature
CSCL,3172,Music as Discourse,Fall 2015,23,5.3,5.22,5.17,5.43,5.22,CLA,Cultural Studies and Comparative Literature
CSCL,3175,"Comedy:Text,Theory",Spr 2015,23,3.74,3.26,3.41,3.57,3.26,CLA,Cultural Studies and Comparative Literature
CSCL,3175,"Comedy:Text,Theory",Fall 2015,25,5.28,4.88,5.13,4.83,4.65,CLA,Cultural Studies and Comparative Literature
CSCL,3176,Oppos Cinemas,Spr 2015,25,5.48,5.32,5.59,5.92,5.4,CLA,Cultural Studies and Comparative Literature
CSCL,3177,On Television,Spr 2015,105,5.16,4.97,5.09,5.17,5.04,CLA,Cultural Studies and Comparative Literature
CSCL,3177,On Television,Fall 2015,39,5.21,5.18,5.21,5.18,5.16,CLA,Cultural Studies and Comparative Literature
CSCL,3179,Reading Literary Movements,Spr 2015,15,5.4,4.87,4.93,4.87,4.92,CLA,Cultural Studies and Comparative Literature
CSCL,3179,Reading Literary Movements,Fall 2015,14,5.57,5,4.75,4.57,4.54,CLA,Cultural Studies and Comparative Literature
CSCL,3331,Science and Culture,Spr 2015,29,5.1,5.07,5.07,4.66,4.89,CLA,Cultural Studies and Comparative Literature
CSCL,3361,Visions of Nature,Spr 2015,15,5.27,4.8,3.85,5.29,5.23,CLA,Cultural Studies and Comparative Literature
CSCL,3461,"Monsters, Robots, Cyborgs",Spr 2015,89,5.07,4.84,4.32,4.82,4.68,CLA,Cultural Studies and Comparative Literature
CSCL,3461,"Monsters, Robots, Cyborgs",Sum 2015,4,6,5.5,4.25,5,5,CLA,Cultural Studies and Comparative Literature
CSCL,3461,"Monsters, Robots, Cyborgs",Fall 2015,65,5.11,4.86,5.24,5.02,5.1,CLA,Cultural Studies and Comparative Literature
CSCL,3465,Aliens,Spr 2015,15,5.73,5.8,5.6,5.67,5.93,CLA,Cultural Studies and Comparative Literature
CSCL,3465,Aliens,Fall 2015,22,5.29,5.29,5.6,5.62,5.67,CLA,Cultural Studies and Comparative Literature
CSCL,5910,Topics CSCL,Spr 2015,13,5.23,5.15,5.08,5.08,4.4,CLA,Cultural Studies and Comparative Literature
CSCL,1201W,Cinema,Spr 2015,53,5.36,4.94,4.91,5.34,5.09,CLA,Cultural Studies and Comparative Literature
CSCL,1201W,Cinema,Fall 2015,63,5.56,5.16,5.02,5.25,5.16,CLA,Cultural Studies and Comparative Literature
CSCL,1202W,"Media: Word, Image, Sound",Fall 2015,30,5.43,5.03,5.31,5.27,5.04,CLA,Cultural Studies and Comparative Literature
CSCL,1301W,Reading Culture,Spr 2015,49,5.13,4.68,5.02,5.34,4.8,CLA,Cultural Studies and Comparative Literature
CSCL,1301W,Reading Culture,Fall 2015,50,5.43,5.04,4.92,5.2,5.24,CLA,Cultural Studies and Comparative Literature
CSCL,1401W,Reading Literature,Spr 2015,79,4.87,4.4,5,4.67,4.64,CLA,Cultural Studies and Comparative Literature
CSCL,1401W,Reading Literature,Fall 2015,76,5.17,4.83,4.87,5.13,5.12,CLA,Cultural Studies and Comparative Literature
CSCL,1501W,Reading History,Spr 2015,31,5.19,5,4.67,4.87,5,CLA,Cultural Studies and Comparative Literature
CSCL,1501W,Reading History,Fall 2015,36,4.86,4.47,4.88,4.78,4.58,CLA,Cultural Studies and Comparative Literature
CSCL,1907W,Freshman Seminar,Fall 2015,18,5.47,5.53,5.44,4.47,5.59,CLA,Cultural Studies and Comparative Literature
CSCL,1921W,Intro Film Study,Spr 2015,114,4.98,4.65,4.68,4.68,4.82,CLA,Cultural Studies and Comparative Literature
CSCL,3173W,Rhet Everyday Life,Spr 2015,49,5.14,4.94,5.19,5.22,4.75,CLA,Cultural Studies and Comparative Literature
CSCL,3173W,Rhet Everyday Life,Fall 2015,29,5.41,5.1,5.39,5.17,5,CLA,Cultural Studies and Comparative Literature
CSCL,3178W,Documentary Cinema,Spr 2015,17,5.06,4.65,4.76,4.71,4.88,CLA,Cultural Studies and Comparative Literature
CSCL,3321W,Theories of Culture,Spr 2015,18,5.56,5.78,5.44,5.61,5.71,CLA,Cultural Studies and Comparative Literature
CSCL,3321W,Theories of Culture,Fall 2015,21,5.21,5.21,5.27,4.89,5.28,CLA,Cultural Studies and Comparative Literature
CSCL,3412W,Psychoanalysis & Literature I,Fall 2015,8,5.38,5.38,5.4,5.75,5.43,CLA,Cultural Studies and Comparative Literature
CSCL,3456W,Sexuality and Culture,Spr 2015,91,5.34,5.19,5.24,5.35,5.38,CLA,Cultural Studies and Comparative Literature
CSCL,3456W,Sexuality and Culture,Fall 2015,85,5.18,5.11,5.14,5.02,5.09,CLA,Cultural Studies and Comparative Literature
CSCL,3458W,Body and Politics,Spr 2015,36,5.36,5.31,5.18,5.37,5.33,CLA,Cultural Studies and Comparative Literature
CSCL,3458W,Body and Politics,Fall 2015,39,5.21,4.77,5.4,5.44,5.03,CLA,Cultural Studies and Comparative Literature
CSCL,3557W,Close Reading,Fall 2015,11,4.09,4.27,3.67,3.82,4.18,CLA,Cultural Studies and Comparative Literature
CSCL,3621W,Col/Postcolonial Lit & Theory,Spr 2015,15,5.47,5.53,5.46,5.2,5.64,CLA,Cultural Studies and Comparative Literature
CSCL,3910H,Topics in CSCL-Honors,Spr 2015,4,5.25,5.5,5,4.25,4.5,CLA,Cultural Studies and Comparative Literature
CSCL,5256W,Suburbia,Spr 2015,11,5.45,5.18,5.36,5.55,5.27,CLA,Cultural Studies and Comparative Literature
CSDS,8001,Basic Research Seminar 1,Fall 2015,8,6,6,5.67,5.86,6,CLA,Comparative Studies in Discourse and Society
CSDS,8002,Basic Research Seminar 2,Spr 2015,9,5.33,5.22,5.29,5.11,5,CLA,Comparative Studies in Discourse and Society
CSDS,8901,Introduction to the Profession,Fall 2015,4,5.75,5.75,5.75,5.75,6,CLA,Comparative Studies in Discourse and Society
CSDS,8910,Adv Topics CSDS,Spr 2015,25,5.64,5.6,5.59,5.33,5.54,CLA,Comparative Studies in Discourse and Society
CSDS,8910,Adv Topics CSDS,Fall 2015,1,6,6,6,6,6,CLA,Comparative Studies in Discourse and Society
CSE,1001,First Year Experience,Fall 2015,1956,4.32,3.99,4.82,4.81,3.83,CSE,College of Science and Engineering
CSE,1101,Envir Issues Solns,Fall 2015,74,4.86,4.3,4.91,4.75,4.69,CSE,College of Science and Engineering
CSPH,1000,Topics in Whole Life Wellbeing,Fall 2015,37,5.57,5.54,5.78,5.59,5.59,Academic Health Center,Center for Spirituality and Healing
CSPH,1001,Holistic Health and Healing,Spr 2015,19,5.21,4.89,5.26,4.95,4.63,Academic Health Center,Center for Spirituality and Healing
CSPH,1001,Holistic Health and Healing,Fall 2015,19,5.37,4.74,5.58,5.63,4.95,Academic Health Center,Center for Spirituality and Healing
CSPH,3001,Intro to Integrative Healing,Spr 2015,15,5.13,4.73,4.93,5.33,4.6,Academic Health Center,Center for Spirituality and Healing
CSPH,3001,Intro to Integrative Healing,Fall 2015,13,5.31,5.23,5.31,5.31,5.08,Academic Health Center,Center for Spirituality and Healing
CSPH,3101,Ecosystems of Well-Being,Spr 2015,28,4.93,4.79,5.07,5.07,4.86,Academic Health Center,Center for Spirituality and Healing
CSPH,3101,Ecosystems of Well-Being,Fall 2015,32,5.2,5.13,5,5.07,5.13,Academic Health Center,Center for Spirituality and Healing
CSPH,3201,Mindfulness/Stress Reduction,Spr 2015,59,5.86,5.64,5.45,5.74,5.89,Academic Health Center,Center for Spirituality and Healing
CSPH,3201,Mindfulness/Stress Reduction,Fall 2015,33,5.64,5.42,5.08,5.12,5.55,Academic Health Center,Center for Spirituality and Healing
CSPH,3211,Living on Purpose,Spr 2015,20,5.5,5.4,5.4,5.3,5.6,Academic Health Center,Center for Spirituality and Healing
CSPH,3211,Living on Purpose,Fall 2015,34,5.53,5.35,5.65,5.59,5.53,Academic Health Center,Center for Spirituality and Healing
CSPH,3301,Food Choices,Spr 2015,14,5.64,5.36,5.14,5.36,4.38,Academic Health Center,Center for Spirituality and Healing
CSPH,3301,Food Choices,Fall 2015,11,5.45,5.18,5.36,5.18,4.82,Academic Health Center,Center for Spirituality and Healing
CSPH,4311,Foundations of Hatha Yoga,Spr 2015,5,6,6,5.5,5.6,6,Academic Health Center,Center for Spirituality and Healing
CSPH,4311,Foundations of Hatha Yoga,Fall 2015,12,6,5.91,5.55,5.82,6,Academic Health Center,Center for Spirituality and Healing
CSPH,4312,Hatha Yoga Philosophy,Spr 2015,12,6,6,5.64,5.92,5.92,Academic Health Center,Center for Spirituality and Healing
CSPH,4312,Hatha Yoga Philosophy,Fall 2015,7,6,6,5.5,5.86,5.86,Academic Health Center,Center for Spirituality and Healing
CSPH,4313,Hatha Yoga Teaching Principles,Spr 2015,9,6,6,5.56,6,6,Academic Health Center,Center for Spirituality and Healing
CSPH,5000,Explore Int Ther/Heal Prac,Spr 2015,12,5,5,5,4.83,5,Academic Health Center,Center for Spirituality and Healing
CSPH,5000,Explore Int Ther/Heal Prac,Fall 2015,24,5.75,5.63,5.05,5.25,5.83,Academic Health Center,Center for Spirituality and Healing
CSPH,5101,Intro to Int Healing Prac,Spr 2015,30,5.8,5.93,5.73,5.73,5.8,Academic Health Center,Center for Spirituality and Healing
CSPH,5101,Intro to Int Healing Prac,Sum 2015,44,5.82,5.77,5.5,5.59,5.68,Academic Health Center,Center for Spirituality and Healing
CSPH,5101,Intro to Int Healing Prac,Fall 2015,34,5.65,5.59,5.12,5.35,5.29,Academic Health Center,Center for Spirituality and Healing
CSPH,5111,Ways of Thinking about Health,Fall 2015,4,6,6,6,6,6,Academic Health Center,Center for Spirituality and Healing
CSPH,5121,Health and the Environment,Spr 2015,4,6,6,5.75,5.5,5.75,Academic Health Center,Center for Spirituality and Healing
CSPH,5201,Spirituality and Resilience,Spr 2015,10,5.6,5.5,5.44,5.4,5.29,Academic Health Center,Center for Spirituality and Healing
CSPH,5201,Spirituality and Resilience,Sum 2015,8,6,5.88,5.63,5.75,5.75,Academic Health Center,Center for Spirituality and Healing
CSPH,5212,Peacebuilding Thru Mindfulness,Spr 2015,8,5.88,5.88,5.38,5.63,6,Academic Health Center,Center for Spirituality and Healing
CSPH,5225,Meditation,Fall 2015,14,5.71,5.64,5.11,5.29,5.43,Academic Health Center,Center for Spirituality and Healing
CSPH,5226,Advanced Meditation,Spr 2015,4,5.5,5.25,5.67,5.67,5.5,Academic Health Center,Center for Spirituality and Healing
CSPH,5226,Advanced Meditation,Sum 2015,2,6,6,5,5.5,5.5,Academic Health Center,Center for Spirituality and Healing
CSPH,5313,Acupressure,Sum 2015,5,6,6,5.8,6,6,Academic Health Center,Center for Spirituality and Healing
CSPH,5315,Traditional Tibetan Medicine,Fall 2015,16,5.63,5.5,5.13,4.63,5,Academic Health Center,Center for Spirituality and Healing
CSPH,5317,"Yoga: Ethics, Spirit, Healing",Sum 2015,10,5.5,5,4.8,5,4.5,Academic Health Center,Center for Spirituality and Healing
CSPH,5317,"Yoga: Ethics, Spirit, Healing",Fall 2015,8,5.63,5.5,5.5,5.25,5.13,Academic Health Center,Center for Spirituality and Healing
CSPH,5318,Tibet Med/Ayurveda/Yoga--India,Sum 2015,12,6,6,5.75,5.75,6,Academic Health Center,Center for Spirituality and Healing
CSPH,5343,Ayurveda Medicine,Spr 2015,7,5.29,5.43,5,5.14,5.14,Academic Health Center,Center for Spirituality and Healing
CSPH,5343,Ayurveda Medicine,Sum 2015,7,5.14,5,4.86,4.86,4.86,Academic Health Center,Center for Spirituality and Healing
CSPH,5343,Ayurveda Medicine,Fall 2015,7,6,5.71,5.86,5.33,5.71,Academic Health Center,Center for Spirituality and Healing
